dbo;GA_OFI_CONFIG_EMPR;CON_MOT_PREVENTIVA;numeric;NULL;YES;NULL
dbo;GA_OFI_CONFIG_EMPR;CON_ITENS_PREV_OBRIGATORIO;numeric;NULL;YES;NULL
dbo;GA_OFI_CONFIG_EMPR;CON_FILTRO_EMPR;varchar;100;YES;NULL
dbo;GA_OFI_CONFIG_EMPR;CON_COMPRAS_AVISO;numeric;NULL;YES;NULL
dbo;GA_OFI_CONFIG_EMPR;CON_PERMITE_OS_OPORTUNIDADE;numeric;NULL;YES;NULL
dbo;GA_OFI_CONFIG_EMPR;CON_PERMITE_OS_REPARO_PECAS;numeric;NULL;YES;NULL
dbo;GA_OFI_CONFIG_EMPR;CON_PERMITE_OS_NORMAL_OPORTU;numeric;NULL;YES;NULL
dbo;GA_OFI_CONFIG_EMPR;CON_OS_GERA_ENVIO_AGD;numeric;NULL;YES;NULL
dbo;GA_OFI_CONFIG_EMPR;CON_DIG_APL_DIR_COM_REQ;varchar;1;YES;NULL
dbo;GA_OFI_CONFIG_EMPR;CON_VALOR_MINIMO_APROVACAO;numeric;NULL;YES;NULL
dbo;GA_OFI_CONFIG_EMPR;CON_PERMITE_ENCER_OS_CAMPO;numeric;NULL;YES;NULL
dbo;GA_OFI_CONFIG_EMPR;REQ_PECA_OS_CCUSTO;numeric;NULL;YES;NULL
dbo;GA_OFI_CONFIG_EMPR;CON_USA_SECAO_SEP;numeric;NULL;YES;NULL
dbo;GA_OFI_CONFIG_EMPR;CON_IMPRIME_OS_COMUNIC;numeric;NULL;YES;NULL
dbo;GA_OFI_CONFIG_EMPR;CON_USA_PREV_DT_COM;numeric;NULL;YES;NULL
dbo;GA_OFI_CONFIG_EMPR;CON_PERMITE_OS_NORMAL_SOBR;numeric;NULL;YES;NULL
dbo;GA_OFI_CONFIG_EMPR;CON_USA_PROJETO_FASE;numeric;NULL;YES;NULL
dbo;GA_OFI_CONFIG_EMPR;CON_USA_JUSTIF_REABERT_OS;varchar;1;YES;NULL
dbo;GA_OFI_CONFIG_EMPR;REQ_APROV_OS_CCUSTO_AGREGADO;numeric;NULL;YES;NULL
dbo;GA_OFI_CONFIG_EMPR;CON_PERMITE_OS_ENTRESAFRA;numeric;NULL;YES;NULL
dbo;GA_OFI_CONFIG_EMPR;COD_MOTIVO_FILT;numeric;NULL;YES;NULL
dbo;GA_OFI_CONFIG_EMPR;COD_AGENTE_FILT;numeric;NULL;YES;NULL
dbo;GA_OFI_CONFIG_EMPR;COD_OFICINA_FILT;numeric;NULL;YES;NULL
dbo;GA_OFI_CONFIG_EMPR;ID_SECAO_FILT;numeric;NULL;YES;NULL
dbo;GA_OFI_CONFIG_EMPR;OS_OBSERVACAO_FILT;varchar;4000;YES;NULL
dbo;GA_OFI_CONFIG_EMPR;CON_USA_PROJ_EMPR_OFI;varchar;1;YES;NULL
dbo;GA_OFI_CONFIG_EMPR;CON_CONSISTE_PROJETO_SAFRA;varchar;1;YES;NULL
dbo;GA_OFI_CONFIGURACAO;ID_CONF;numeric;NULL;NO;NULL
dbo;GA_OFI_CONFIGURACAO;CON_TIPO_OS;varchar;1;YES;NULL
dbo;GA_OFI_CONFIGURACAO;CON_ABRE_OS_ENCER;varchar;1;YES;NULL
dbo;GA_OFI_CONFIGURACAO;CON_ABRE_SERV_ENCER;varchar;1;YES;NULL
dbo;GA_OFI_CONFIGURACAO;ID_MOEDA;numeric;NULL;YES;NULL
dbo;GA_OFI_CONFIGURACAO;CON_ULT_DT_LOGIX;datetime;NULL;YES;NULL
dbo;GA_OFI_CONFIGURACAO;CON_OS_SEQ;varchar;1;YES;NULL
dbo;GA_OFI_CONFIGURACAO;CON_IMP_CPL_ATV;varchar;1;YES;NULL
dbo;GA_OFI_CONFIGURACAO;CON_IMP_CPL_CMP;varchar;1;YES;NULL
dbo;GA_OFI_CONFIGURACAO;CON_IMP_AGREG;varchar;1;YES;NULL
dbo;GA_OFI_CONFIGURACAO;CON_AGRUP_CLASSE;varchar;1;YES;NULL
dbo;GA_OFI_CONFIGURACAO;CON_PATH_PECAS;varchar;100;YES;NULL
dbo;GA_OFI_CONFIGURACAO;CON_NUMERO_RECOMENDACAO;numeric;NULL;YES;NULL
dbo;GA_OFI_CONFIGURACAO;CON_ABRE_OS_EQP;varchar;1;YES;NULL
dbo;GA_OFI_CONFIGURACAO;COD_OS_SEQUENCIAL;numeric;NULL;YES;NULL
dbo;GA_OFI_CONFIGURACAO;CON_CARGOS_FPGTO;varchar;1;YES;NULL
dbo;GA_OFI_CONFIGURACAO;CON_DEMO_OS_RETRATO;varchar;1;YES;NULL
