FK_LOTE_AGD__LOTE_REFORMA;GA_AGD_LOTE_AGREGADOS;COD_EMPR;GA_AGD_LOTE_REFORMA;COD_EMPR
FK_MOVAGD__LOTAGD;GA_AGD_LOTE_AGREGADOS;ID_MOV_AGD_RET;GA_AGD_MOV_AGD;ID_MOV_AGD
FK_GA_AGD_L_REFERENCE_GA_AGD_M;GA_AGD_LOTE_AGREGADOS;ID_MOV_AGD;GA_AGD_MOV_AGD;ID_MOV_AGD
FK_AGD_MODELO__FABRIC;GA_AGD_MODELO;ID_FABRIC;GA_EQP_FABRICANTE;ID_FABRIC
FK_MODELO_CARAC_CARACTERISTICA;GA_AGD_MODELO_CARAC;COD_CARAC;GA_AGD_CARACTERISTICA;COD_CARAC
FK_MODELO_CARAC_MODELO_MAT_ROD;GA_AGD_MODELO_CARAC;COD_MODELO_MATROD;GA_AGD_MODELO_MAT_ROD;COD_MODELO_MATROD
FK_GA_AGD_MODELO_COMP_MODELO;GA_AGD_MODELO_COMPONENTE;COD_MODELO;GA_AGD_MODELO;COD_MODELO
FK_GA_AGD_MODELO_COMP_MODELO;GA_AGD_MODELO_COMPONENTE;COD_CLASSE_AGREG;GA_AGD_MODELO;COD_CLASSE_AGREG
FK_GA_AGD_MODELO_COMPONENTE;GA_AGD_MODELO_COMPONENTE;ID_COMPONENTE;GA_EQP_COMPONENTE;ID_COMPONENTE
FK_GA_AGD_M_R__GA_AGD_C;GA_AGD_MODELO_MAT_ROD;COD_CLASSE_AGREG;GA_AGD_CLASSE_AGREGADO;COD_CLASSE_AGREG
FK_GA_AGD_M_FK_GA_AGD_GA_AGD_M;GA_AGD_MODELO_VARIAVEL;COD_CLASSE_AGREG;GA_AGD_MODELO;COD_CLASSE_AGREG
FK_GA_AGD_M_FK_GA_AGD_GA_AGD_M;GA_AGD_MODELO_VARIAVEL;COD_MODELO;GA_AGD_MODELO;COD_MODELO
FK_GA_AGD_M_REFERENCE_GA_AGD_V;GA_AGD_MODELO_VARIAVEL;ID_VARIAVEL;GA_AGD_VARIAVEL;ID_VARIAVEL
FK_MOV_AGD__AGE_CAUSADOR;GA_AGD_MOV_AGD;COD_AGE_CAUSADOR;GA_AGD_AGE_CAUSADOR;COD_AGE_CAUSADOR
FK_MOV_AGD__AGREGADOS;GA_AGD_MOV_AGD;COD_CLASSE_AGREG;GA_AGD_AGREGADOS;COD_CLASSE_AGREG
FK_MOV_AGD__AGREGADOS;GA_AGD_MOV_AGD;AGD_CODIGO;GA_AGD_AGREGADOS;AGD_CODIGO
FK_GA_AGD_M_REFERENCE_GA_AGD_C;GA_AGD_MOV_AGD;ID_DES_POS;GA_AGD_CONF_EQUIP;ID_DES_POS
FK_GA_AGD_M_FK_GA_AGD_GA_AGD_L;GA_AGD_MOV_AGD;COD_LOCAL;GA_AGD_LOCAL;COD_LOCAL
FK_MOV_AGD__MOT_RETIRADA;GA_AGD_MOV_AGD;COD_RETIRADA;GA_AGD_MOT_RETIRADA;COD_RETIRADA
FK_MOV_AGD__AGD_MOT_RETIRADA;GA_AGD_MOV_AGD;COD_RETIRADA;GA_AGD_MOT_RETIRADA;COD_RETIRADA
FK_MOV_AGD__EQUIPAMENTO;GA_AGD_MOV_AGD;COD_EQUIPAMENTO;GA_EQP_EQUIPAMENTO;COD_EQUIPAMENTO
UNI_MEDIDA__MOV_AGD;GA_AGD_MOV_AGD;COD_UNIDA;GA_EQP_UNI_MEDIDA;COD_UNIDA
FK_GA_AGD_M_FK_GA_AGD_GA_EQP_U;GA_AGD_MOV_AGD;COD_UNIDA;GA_EQP_UNI_MEDIDA;COD_UNIDA
AGD_ELIMINACAO__MOV_ELIM;GA_AGD_MOV_ELIM;COD_MOT_ELIM;GA_AGD_MOT_ELIMINACAO;COD_MOT_ELIM
FK_GA_AGD_M_REFERENCE_GA_AGD_M;GA_AGD_MOV_ELIM;ID_MOV_AGD;GA_AGD_MOV_AGD;ID_MOV_AGD
EQUIP_MOV_MEDICAO;GA_AGD_MOV_MEDICAO;COD_EQUIPAMENTO;GA_EQP_EQUIPAMENTO;COD_EQUIPAMENTO
OS_MOV_MEDICAO;GA_AGD_MOV_MEDICAO;COD_OS;GA_OFI_OS;COD_OS
OS_ITE_MOV_MEDICAO;GA_AGD_MOV_MEDICAO;COD_OS;GA_OFI_OS_ITENS;COD_OS
OS_ITE_MOV_MEDICAO;GA_AGD_MOV_MEDICAO;ITE_ITEM;GA_OFI_OS_ITENS;ITE_ITEM
FK_AGREGADO_MOV_MEDICAO_ITENS;GA_AGD_MOV_MEDICAO_ITENS;AGD_CODIGO;GA_AGD_AGREGADOS;AGD_CODIGO
FK_AGREGADO_MOV_MEDICAO_ITENS;GA_AGD_MOV_MEDICAO_ITENS;COD_CLASSE_AGREG;GA_AGD_AGREGADOS;COD_CLASSE_AGREG
FK_MEDICAO_MOV_MEDICAO_ITENS;GA_AGD_MOV_MEDICAO_ITENS;ID_MOV;GA_AGD_MOV_MEDICAO;ID_MOV
FK_COMPONENTE_MOV_MEDICAO_IT;GA_AGD_MOV_MEDICAO_ITENS;ID_COMPONENTE;GA_EQP_COMPONENTE;ID_COMPONENTE
FK_REFORMA_PECAS__LOTE_AGD;GA_AGD_REFORMA_PECAS;AGD_CODIGO;GA_AGD_LOTE_AGREGADOS;AGD_CODIGO
FK_REFORMA_PECAS__LOTE_AGD;GA_AGD_REFORMA_PECAS;COD_CLASSE_AGREG;GA_AGD_LOTE_AGREGADOS;COD_CLASSE_AGREG
FK_REFORMA_PECAS__LOTE_AGD;GA_AGD_REFORMA_PECAS;COD_EMPR;GA_AGD_LOTE_AGREGADOS;COD_EMPR
FK_REFORMA_PECAS__LOTE_AGD;GA_AGD_REFORMA_PECAS;NR_DOCUME;GA_AGD_LOTE_AGREGADOS;NR_DOCUME
FK_RETORNO__LOTE_AGREGADOS;GA_AGD_RETORNO;AGD_CODIGO;GA_AGD_LOTE_AGREGADOS;AGD_CODIGO
FK_RETORNO__LOTE_AGREGADOS;GA_AGD_RETORNO;COD_CLASSE_AGREG;GA_AGD_LOTE_AGREGADOS;COD_CLASSE_AGREG
FK_RETORNO__LOTE_AGREGADOS;GA_AGD_RETORNO;NR_DOCUME;GA_AGD_LOTE_AGREGADOS;NR_DOCUME
FK_RETORNO__LOTE_AGREGADOS;GA_AGD_RETORNO;COD_EMPR;GA_AGD_LOTE_AGREGADOS;COD_EMPR
FK_RETORNO__SERVICOS;GA_AGD_RETORNO;COD_SERVICO;GA_AGD_SERVICOS;COD_SERVICO
FK_SERVICOS__ENVIO;GA_AGD_SERVICOS;COD_EMPR;GA_AGD_ENVIO;COD_EMPR
FK_SERVICOS__ENVIO;GA_AGD_SERVICOS;NR_DOCUME;GA_AGD_ENVIO;NR_DOCUME
FK_SERVICOS__ENVIO;GA_AGD_SERVICOS;AGD_CODIGO;GA_AGD_ENVIO;AGD_CODIGO
FK_SERVICOS__ENVIO;GA_AGD_SERVICOS;COD_CLASSE_AGREG;GA_AGD_ENVIO;COD_CLASSE_AGREG
FK_TAB_DESGASTE_CARACTERISTICA;GA_AGD_TABELA_DESGASTE;COD_CARAC;GA_AGD_CARACTERISTICA;COD_CARAC
FK_TAB_DESGASTE_MODELO_MAT_ROD;GA_AGD_TABELA_DESGASTE;COD_MODELO_MATROD;GA_AGD_MODELO_MAT_ROD;COD_MODELO_MATROD
FK_CLE_FUNC_EQP_EQP;GA_CLE_EQP_X_FUNC;COD_EQUIPAMENTO;GA_EQP_EQUIPAMENTO;COD_EQUIPAMENTO
FK_CLE_ORC;GA_CLE_MOV_ORCAMENTOS;COD_EMPR;GA_CLE_ORCAMENTOS;COD_EMPR
FK_CLE_ORC;GA_CLE_MOV_ORCAMENTOS;ID_ORC;GA_CLE_ORCAMENTOS;ID_ORC
FK_CLE_ORC_EQP;GA_CLE_MOV_ORCAMENTOS;COD_EQUIPAMENTO;GA_EQP_EQUIPAMENTO;COD_EQUIPAMENTO
